User_ID,PCC_Score
A33TILZ9TU17ZH,0.034560000902791856
A1GKK8ZVGMJVII,0.034560000902791856
ACSM2P5VE6KD7,0.034560000902791856
A3J84HFTKHHJYT,0.03435033263257728
A165P3MOJV3OVZ,0.03432617045728049
AGF9QW1W2PZFG,0.03373714373843963
A19AB2CDXB7VPK,0.033737143738439626
A3SLVVDVXPTXKX,0.03346257698535654
A5RX8JTDW08PT,0.03346257698535654
A1Y2R2TOJJEOE3,0.03346257698535654
AE42JLYPXUI45,0.033398560712914034
A35GEEM9BNEDTD,0.033381450893554106
A2PT2TLABB7BG1,0.03269467637746141
A2ZEJW2WIHKJPM,0.032656131321055354
A36EDWL4F3AASU,0.032557262028907526
A256JOUD8X0J7R,0.032367393699284146
A3HNBSJ2GM3THC,0.03224928294170138
A1M8TBKJOH1IGF,0.032091429409735334
AWPODHOB4GFWL,0.031784234218817556
ANT0BJ8DO4TBO,0.03141978556651369
A1WEJH8YFQD9YA,0.03124149284977318
A333TKE5KYTW0Z,0.03124149284977318
A1U3LWEEKCKHGM,0.031053280905963813
A1LG11VGFDAFY,0.030980326363229484
ACWD9XZ6I6NB8,0.030980326363229484
A5W2DUJDIY3L2,0.030622667539393376
A3JJ21YCMGSKGH,0.030599414273388102
A1J61RTXRIBMP5,0.030437160270364118
A3W4D8XOGLWUN5,0.02929731119745633
A3LK1O4CSQ84G8,0.02920853180641592
A25OM9GZSWNK5M,0.028755658923484122
A3RSO2MXIZA9EB,0.028693923041054628
ANSX333SYE382,0.028623131111744634
A30F6UDO72VG62,0.028218122573988678
A1HT0PU4VGIV9G,0.0280295315152574
A1Q9WRO4LUQZEY,0.027838044499783176
A3QMCTYEDVRETX,0.027777824366769403
A1UERBGVUK9HHS,0.02732207969757444
A2X2J1FS9JD5IE,0.027322079697574428
A3MLVO7VPGEH2G,0.027322079697574428
A3UQB8Q6JSD9XU,0.027322079697574428
A3J3SVCW5WFP50,0.027322079697574428
A3FJNDAXH04LGZ,0.027322079697574428
A1MQUAE9M9SLAM,0.027322079697574428
A1570ABVYHMM3H,0.027322079697574428
A3T1E6G0SG11BR,0.027322079697574428
AL93BXMG19BDS,0.027322079697574428
A3K5LACYLUHBF8,0.027322079697574428
A1HO42511U4K03,0.027322079697574428
A6J7UPYUI96XO,0.027322079697574428
A3FDGP2D7NFXWA,0.027322079697574428
A2GFYQD27R568G,0.027322079697574428
AIDFLFUKJ657I,0.027322079697574428
A20DZX38KRBIT8,0.027294023842144178
A1J50A54JRYD6T,0.027291084702120105
AMP7TQRWAIE84,0.02728499175997884
A3MPAF8QJ3ZLB,0.027154286423622175
A2L1WWS8MI0KAN,0.02715428642362217
A380U6HKB351QD,0.027154286423622158
A2MP6K2Q909ICK,0.027154286423622154
A3IC5E3OFHYAZX,0.027122208105957658
A1G4AU6CXBIHZY,0.02677006158828523
A2X98SCS2M7IS4,0.026314325639003457
A3SW3SCPOEJUL6,0.02624053139752797
A348GYLVPWT8AK,0.025830739484337076
A1Z1WLK39TMFBG,0.02558947218765246
A2J5JYB6WQV5Y9,0.025508572094917796
A147A3URZKE5T7,0.025353665205150245
A34O018270QFO1,0.025233847933402647
A3KJ6JAZPH382D,0.02518950371975898
A3HVFPZ16DO82Y,0.024999814211345756
A1P41TBZBOLTY1,0.02494694670201148
A3J8I8XLN6T0QU,0.024941532280525737
AORCXT2CLTQFR,0.024904892305763815
A3HKZUYY11QXV7,0.024788358678623577
A38V4Y27NW7S3J,0.024788358678623577
A35Q0RBM3YNQNF,0.024788358678623577
A254N8K05ZWM4C,0.024788358678623577
A3J49L4HQSOK0E,0.02472185801716944
A3IY9HIAMJQ7HL,0.024578283497028692
A3AL8GQ69QE7WN,0.02443889927936625
A3AXNWC90FKCG8,0.024024005909198398
A14OKOZW0PDTAD,0.023593861136724324
A2GH53211W8INF,0.02341892545506381
ADKHI1TUGAX4,0.02341892545506381
A3G29YZA25BVIC,0.022859291924738744
AWG2O9C42XW5G,0.022773192590837377
A19SWMX03W9Z70,0.0226248314506837
A18WOT2K969A0I,0.0226248314506837
A1A9H230IUTY1F,0.02262483145068368
A275HIC6MF7GPW,0.02254445879364343
A1HBI9BBQIG1NH,0.02238430047264081
ACQT14ZN20YQY,0.022308809687810568
A3RV0VQKIM2HSW,0.02230838465690436
A1HBYVJ4SRC8SY,0.02230838465690436
A13VB1CJEIP9U8,0.022171382022419646
A2OSK7J6EHYKZG,0.02212627234797265
A2GBF1MT8DOSPB,0.02207957466317048
A1TI2L994OYRZU,0.022032661565291763
A29YXBFTD7QUP3,0.021709990794561245
A56W0E01O60NY,0.021571930376213987
A1IWWRZJOXOSYP,0.021559581239608144
A3P16J0AFQ32LI,0.02133089565597481
A3GGKVDQM7E4VJ,0.02116359193049153
A14BOQH9MGNDAD,0.02116359193049153
A332D1D6Q865XJ,0.02116359193049151
A2IRN73H4WPK6U,0.02116359193049151
A3VUSYA3W0FVV7,0.02116359193049151
A1OL79US7TQMTF,0.02116359193049151
A12FTWXYUQOYZ7,0.02116359193049151
A267M8KK5JORNF,0.02116359193049151
A3P4WHRRFVDEEC,0.02116359193049151
ARIL1UZV3KBS9,0.02116359193049151
A3M43O5LMGVPRB,0.02116359193049151
A2CROG36CT7EXA,0.02116359193049151
A399K205SCMN5I,0.02116359193049151
A3844EH20ZBIG2,0.02116359193049151
A19P9AE71HHQBA,0.02116359193049151
ACA5KK7X03H9W,0.021139583310249437
A23QGP59CNRSWI,0.020888878302987322
A1G5LJ8T1IGYC5,0.020281384373419305
A3UY2UWHLR35JI,0.020178693159783555
ADFR0SMWK9YX7,0.02011687540851566
ARTEP8UTYX17C,0.01995322582442059
A2AK7RKO4RO32U,0.01993139913512609
A3KQI694I9KL5L,0.019760237166977283
A2QAZW64EZDJ7Q,0.019319627830274175
A7TZ1KOGA4A01,0.01916923142929679
A2I2A7N3OCPNW4,0.018952513467095165
A2CJJIEM1DOFPI,0.01892571478010023
A2OYT6UXIH4WSS,0.018742792045139556
A3IPB87ORLH4PA,0.01856169801997911
AWWVLMTLV76T7,0.018476151685349725
ACG03QQG609FL,0.018385753783539988
AGGTXNTOYIU2W,0.018307416172093537
A3GX41GDGWWPTD,0.018183567526911158
A1X4JO8EJ1U5BR,0.01817437706934343
ADRHDDMUP268W,0.018030168738147508
AGBCMDD9F2SPN,0.017886499765392996
AXOO7BPM22BDO,0.017886499765392996
A34GAJBZQW6IT7,0.01776356703878893
ANZE72JGJXDQL,0.017704112628229934
A8EDTKSPOMRWK,0.01747526089154384
AEN6Z8ZH80IB5,0.01728000045139596
A280KHZO2L7GKA,0.017280000451395928
A2APTRQDU48IPH,0.017280000451395924
ACYTS6AGH74GU,0.017280000451395924
A1NT1CF17KVUWC,0.017280000451395924
A66636BCQC0P4,0.017280000451395924
A1L1537TZP81O8,0.017280000451395924
AEGLLCHPWQGAK,0.017280000451395914
AD8CTVTLU7Y5U,0.0172723369132329
A2DCS39GFBJV24,0.017005435789243302
A1W0CL8UCLAR9N,0.01696480343222959
A2ZS7LZ4J30B9U,0.01686687297158552
A107OPFJV11RKO,0.016863553701067967
A25S1X3LNS9VRI,0.016815577633152966
A3GL652PKAUL78,0.016654362620874018
A201COO3BHSLA3,0.01657468273141855
AZKXH0J59TK11,0.016548663702467995
ABTNAX2C88K21,0.016238233242012536
A120DADS9WILNI,0.015998171741981124
AIMKFM0OXNHDS,0.015634286122691507
A1S8QS7GUNIZ7W,0.01540470025113866
A34Y1FT0MTD7C9,0.015353683312591482
A1P08A3G1VUBVD,0.015309139441209369
A34DR583EV8ABR,0.015299707136694056
A10Y51AWCJFFNG,0.015299707136694051
A2LJ5IE66AHL46,0.01524428757555737
A131E9IR67XE4I,0.015146463261128496
A3C2AT9BLJQUW1,0.015067579825528823
A79ZZJYYRPN0X,0.014964919368315443
A1C9N96N2M5D13,0.014964919368315443
A19Z4IUWA80RET,0.014811428958339375
AP52C0DNAAEGT,0.014612989366554627
A2F0KWXQ56J663,0.01460426590320796
A3E9CJFN8V6PKR,0.01460426590320796
A9NGZO041PJLI,0.01460426590320796
A35PDX1DF1EZ99,0.01460426590320796
A2APW2UTPZ3WXK,0.01460426590320796
A199H94E34UA3F,0.01460426590320796
A1ALPL858XSDE,0.014367709316865344
A2K150EBPF8LT7,0.014341104422295668
A25GH000CFEJAA,0.014311565555872317
AECESE6ORD335,0.014152810419238158
AHIM7P69WQ814,0.013714313391804197
AEZJ4AM4SVD9C,0.013624533035518839
A2WS0TKY0R1366,0.013452462106522367
A2IMX2K43G8EI0,0.013452462106522367
AIZWM3J1HG027,0.013135210437442103
A3BJOYY5ZWF5VM,0.013010514141702057
A37IRE9GZ0CZ7I,0.012926579762608385
A3EV84BKJFL1Z5,0.012909586886025984
ADOO2BZJYUUJF,0.012750539982165195
A3OSZMNBO13W93,0.012748005207955906
A1EJ9BMB058DRV,0.012647665275800982
A3RDHSSNRB4Q60,0.01254215737091791
A2CRWXTXO2C4I,0.01249157195605648
AEQFYOI6YJ83Z,0.012367035465858846
A2S6QCNNN8AK91,0.012218805498088663
A3F5WI7L94U26D,0.012160734598789106
AMBD1QDCZNYUT,0.012151483743352317
A3VWZMMIKPY2XU,0.011927480071848504
A1JEX6OBMK0GKA,0.011924333176928658
AHLOI384PGJNX,0.011876340012776947
A1E9QPX0866W00,0.011722761383410685
A7Y6AVS576M03,0.011491977879712345
APO91TQ34RTU1,0.011474780352520537
A3P6UBW9N5LE02,0.01137714936349144
AWMLV7I2E49RM,0.01131241572534184
A37PEFAO8V8V73,0.011291342462200558
A15JTJXQXO22JJ,0.011247627190590082
A2OF0BEG8YXG8N,0.011193125055300622
A3K2J86VI3TJV3,0.011161533028377031
A1HP3Y2COFG1F5,0.011154192328452174
AKSS684TUJQX3,0.011114079510985654
AAFPYIK8YVMSW,0.011106092956764775
A2WVNK47TV30GT,0.011085691011209837
A1YYMYN11JKXSX,0.010697143136578435
AN2UK3AVEC1O4,0.010691989837910003
A37TDR62M7YVDP,0.01049408835502292
A5P7STTZE2MJV,0.010372234700367107
A2WJWA1ZPD2UJM,0.01032677545440983
A3SR2FSNU40ZSD,0.010277198129575029
A1FJ7LZ7TGKQRZ,0.010235042799118813
A22KMCKYE5KQ2X,0.010227692690436926
A19B0AO4E4QE12,0.01001844375778059
A1QJ6G5B7VRAYP,0.009976612912210291
A6XHF110BC856,0.009829254790634399
A9BD7JH7VJS5A,0.009699240439680847
A2Y553KXY1BQGE,0.009659813915137089
A31K5W6NWK68OA,0.009659813915137089
A3JUMMIGJ7B38X,0.009637530577695749
APPV1ZDETO7B,0.009636316400610263
A2ZUQL7EZT2LTK,0.009371396022569778
A3GYWZE27QBMY7,0.009320139142156715
A3PQM82AFBR0B3,0.009172882300057437
AW73U61F5S0W4,0.009153708086046772
AFSWTC59OW4O7,0.00912851523524325
A1537KCD6LBWGI,0.009070110827353518
A22I0J5AF3T1LM,0.009051428807874054
A1YOWHRIWWKDYR,0.00905142880787405
A3U62PW290APHL,0.009024185920477205
A24IBBUZIHTPRQ,0.00887632299253022
A2XOV3ZKGDK55G,0.008833290033892743
A1DP33NTZWL8OO,0.008262786226207864
A8FKME502E5B0,0.008262786226207859
A3TI1WDAEOTD0I,0.00823791698627649
ALJ5V50R4FDSK,0.00815342329643746
AKB8X5WG9OA16,0.007999085870990562
A33M6VWSV2OTO,0.007887205034107503
A1C7DTTCSMHPUQ,0.0077409825793581626
A25HXZYBETEVW0,0.007715047835509569
A17814AD8EWTN4,0.0076871212037270785
AVYHWCIW5LNAX,0.0075000585944366505
AC7KHAUYW138J,0.007487876430075186
A2JDIX1X3JH8S8,0.007473971355067671
A2DY7N9SKROB5I,0.007447630357658579
A5UUKLEXZMJLQ,0.00725047606557409
A2KRT2ZM28EYQG,0.007227237300457701
A368X6QTD8W4QX,0.007138919091435641
A1ZR2RO763EXE4,0.007042576815037417
A27JQB7JMGFLKR,0.006977429632941374
A329PQ0WJOIZL5,0.006944296820655983
A2SSNJ4I77NNGI,0.006842237038697313
A55PX2OXN41WM,0.006726231053261186
A3CPA0XGKNY9ZJ,0.006549064010738305
A16XRPF40679KG,0.0061350188058334485
A3K7ZIE46XSC8E,0.005447223541669826
A2PG6NNDVE245J,0.005242415157543088
A3540L4EV0T3BW,0.005148657271284685
AD6G5M3KL7GTB,0.004937142986113106
A1VO3U31SAR5NB,0.004908826488012732
A2VOVZMI83Y7L6,0.004726954529773777
ADXNFRR2AI063,0.004726954529773774
ASST4CB0VVZB9,0.004677108273518544
A3DLFHSYRIIXYO,0.004618274380887329
A3QOEZ3T545ESV,0.004460873799254802
A2K6RT4ET41MQC,0.004372407320541644
A1GZ4E11FT3XPG,0.0042932506289498126
A2IK776FY6MEMG,0.0042467677145928626
AF227LTKRV71Z,0.004031160367712654
A3O8YT41TDXL0B,0.00393072627676177
A3ILDSCEJJWS9I,0.0039131495322247585
A3QGM0Q5U4FJ96,0.0036799291105284026
A263R1OE28R6YC,0.003477206167430454
A2GIEJ283R7D36,0.003461774530547054
A3IPADSXYJCYNK,0.0033473038944963566
A366S12KCZ280V,0.00332782087669569
A22NZMC61DR253,0.0033051977668602053
A3ADFUS74MLPMA,0.0030171429359580216
A31WEFMK4WJCJ4,0.0024685714930565528
A1NX8E04PZG7TO,0.002045006268611137
